id_pacote,id_carrinho,id_bancada,id_op_pack,dt_inicio_pack,dt_fim_pack,tempo_ciclo_carrinho_min
PKT-0053415,CAR-01527,L02-B04,OP-PCK-01,2026-08-18 22:01:11.612740,2026-08-18 22:03:43.897413,17.77
PKT-0053416,CAR-01527,L02-B06,OP-PCK-08,2026-08-18 22:01:11.612740,2026-08-18 22:04:14.354347,17.77
PKT-0053417,CAR-01527,L02-B08,OP-PCK-15,2026-08-18 22:01:11.612740,2026-08-18 22:04:44.811282,17.77
PKT-0053418,CAR-01527,L02-B06,OP-PCK-05,2026-08-18 22:01:11.612740,2026-08-18 22:05:15.268217,17.77
PKT-0053419,CAR-01527,L02-B02,OP-PCK-08,2026-08-18 22:01:11.612740,2026-08-18 22:05:45.725151,17.77
PKT-0053420,CAR-01527,L01-B13,OP-PCK-11,2026-08-18 22:01:11.612740,2026-08-18 22:06:16.182086,17.77
PKT-0053421,CAR-01527,L02-B02,OP-PCK-11,2026-08-18 22:01:11.612740,2026-08-18 22:06:46.639020,17.77
PKT-0053422,CAR-01527,L02-B11,OP-PCK-02,2026-08-18 22:01:11.612740,2026-08-18 22:07:17.095955,17.77
PKT-0053423,CAR-01527,L02-B11,OP-PCK-03,2026-08-18 22:01:11.612740,2026-08-18 22:07:47.552890,17.77
PKT-0053424,CAR-01527,L02-B04,OP-PCK-08,2026-08-18 22:01:11.612740,2026-08-18 22:08:18.009824,17.77
PKT-0053425,CAR-01527,L02-B04,OP-PCK-23,2026-08-18 22:01:11.612740,2026-08-18 22:08:48.466759,17.77
PKT-0053426,CAR-01527,L02-B03,OP-PCK-13,2026-08-18 22:01:11.612740,2026-08-18 22:09:18.923693,17.77
PKT-0053427,CAR-01527,L02-B14,OP-PCK-11,2026-08-18 22:01:11.612740,2026-08-18 22:09:49.380628,17.77
PKT-0053428,CAR-01527,L01-B02,OP-PCK-03,2026-08-18 22:01:11.612740,2026-08-18 22:10:19.837562,17.77
PKT-0053429,CAR-01527,L01-B09,OP-PCK-10,2026-08-18 22:01:11.612740,2026-08-18 22:10:50.294497,17.77
PKT-0053430,CAR-01527,L01-B09,OP-PCK-11,2026-08-18 22:01:11.612740,2026-08-18 22:11:20.751432,17.77
PKT-0053431,CAR-01527,L01-B08,OP-PCK-21,2026-08-18 22:01:11.612740,2026-08-18 22:11:51.208366,17.77
PKT-0053432,CAR-01527,L01-B08,OP-PCK-13,2026-08-18 22:01:11.612740,2026-08-18 22:12:21.665301,17.77
PKT-0053433,CAR-01527,L01-B05,OP-PCK-24,2026-08-18 22:01:11.612740,2026-08-18 22:12:52.122235,17.77
PKT-0053434,CAR-01527,L01-B10,OP-PCK-06,2026-08-18 22:01:11.612740,2026-08-18 22:13:22.579170,17.77
PKT-0053435,CAR-01527,L02-B02,OP-PCK-04,2026-08-18 22:01:11.612740,2026-08-18 22:13:53.036105,17.77
PKT-0053436,CAR-01527,L01-B01,OP-PCK-03,2026-08-18 22:01:11.612740,2026-08-18 22:14:23.493039,17.77
PKT-0053437,CAR-01527,L02-B07,OP-PCK-24,2026-08-18 22:01:11.612740,2026-08-18 22:14:53.949974,17.77
PKT-0053438,CAR-01527,L02-B03,OP-PCK-11,2026-08-18 22:01:11.612740,2026-08-18 22:15:24.406908,17.77
PKT-0053439,CAR-01527,L02-B02,OP-PCK-16,2026-08-18 22:01:11.612740,2026-08-18 22:15:54.863843,17.77
PKT-0053440,CAR-01527,L02-B03,OP-PCK-11,2026-08-18 22:01:11.612740,2026-08-18 22:16:25.320777,17.77
PKT-0053441,CAR-01527,L01-B12,OP-PCK-16,2026-08-18 22:01:11.612740,2026-08-18 22:16:55.777712,17.77
PKT-0053442,CAR-01527,L02-B04,OP-PCK-21,2026-08-18 22:01:11.612740,2026-08-18 22:17:26.234647,17.77
PKT-0053443,CAR-01527,L01-B01,OP-PCK-18,2026-08-18 22:01:11.612740,2026-08-18 22:17:56.691581,17.77
PKT-0053444,CAR-01527,L01-B10,OP-PCK-17,2026-08-18 22:01:11.612740,2026-08-18 22:18:27.148516,17.77
PKT-0053445,CAR-01527,L02-B08,OP-PCK-23,2026-08-18 22:01:11.612740,2026-08-18 22:18:57.605450,17.77
PKT-0053446,CAR-01528,L02-B10,OP-PCK-10,2026-08-18 22:18:38.094279,2026-08-18 22:19:06.120800,16.35
PKT-0053447,CAR-01528,L01-B02,OP-PCK-15,2026-08-18 22:18:38.094279,2026-08-18 22:19:34.147321,16.35
PKT-0053448,CAR-01528,L02-B01,OP-PCK-12,2026-08-18 22:18:38.094279,2026-08-18 22:20:02.173842,16.35
PKT-0053449,CAR-01528,L02-B08,OP-PCK-10,2026-08-18 22:18:38.094279,2026-08-18 22:20:30.200362,16.35
PKT-0053450,CAR-01528,L02-B13,OP-PCK-04,2026-08-18 22:18:38.094279,2026-08-18 22:20:58.226883,16.35
PKT-0053451,CAR-01528,L02-B08,OP-PCK-03,2026-08-18 22:18:38.094279,2026-08-18 22:21:26.253404,16.35
PKT-0053452,CAR-01528,L01-B14,OP-PCK-16,2026-08-18 22:18:38.094279,2026-08-18 22:21:54.279925,16.35
PKT-0053453,CAR-01528,L02-B01,OP-PCK-20,2026-08-18 22:18:38.094279,2026-08-18 22:22:22.306446,16.35
PKT-0053454,CAR-01528,L01-B12,OP-PCK-15,2026-08-18 22:18:38.094279,2026-08-18 22:22:50.332967,16.35
PKT-0053455,CAR-01528,L02-B04,OP-PCK-07,2026-08-18 22:18:38.094279,2026-08-18 22:23:18.359487,16.35
PKT-0053456,CAR-01528,L01-B05,OP-PCK-14,2026-08-18 22:18:38.094279,2026-08-18 22:23:46.386008,16.35
PKT-0053457,CAR-01528,L02-B12,OP-PCK-14,2026-08-18 22:18:38.094279,2026-08-18 22:24:14.412529,16.35
PKT-0053458,CAR-01528,L01-B03,OP-PCK-18,2026-08-18 22:18:38.094279,2026-08-18 22:24:42.439050,16.35
PKT-0053459,CAR-01528,L01-B02,OP-PCK-24,2026-08-18 22:18:38.094279,2026-08-18 22:25:10.465571,16.35
PKT-0053460,CAR-01528,L01-B02,OP-PCK-11,2026-08-18 22:18:38.094279,2026-08-18 22:25:38.492092,16.35
PKT-0053461,CAR-01528,L01-B05,OP-PCK-05,2026-08-18 22:18:38.094279,2026-08-18 22:26:06.518612,16.35
PKT-0053462,CAR-01528,L02-B07,OP-PCK-02,2026-08-18 22:18:38.094279,2026-08-18 22:26:34.545133,16.35
PKT-0053463,CAR-01528,L02-B12,OP-PCK-01,2026-08-18 22:18:38.094279,2026-08-18 22:27:02.571654,16.35
PKT-0053464,CAR-01528,L01-B01,OP-PCK-06,2026-08-18 22:18:38.094279,2026-08-18 22:27:30.598175,16.35
PKT-0053465,CAR-01528,L01-B07,OP-PCK-12,2026-08-18 22:18:38.094279,2026-08-18 22:27:58.624696,16.35
PKT-0053466,CAR-01528,L02-B10,OP-PCK-10,2026-08-18 22:18:38.094279,2026-08-18 22:28:26.651217,16.35
PKT-0053467,CAR-01528,L02-B02,OP-PCK-22,2026-08-18 22:18:38.094279,2026-08-18 22:28:54.677738,16.35
PKT-0053468,CAR-01528,L01-B06,OP-PCK-16,2026-08-18 22:18:38.094279,2026-08-18 22:29:22.704258,16.35
PKT-0053469,CAR-01528,L01-B12,OP-PCK-22,2026-08-18 22:18:38.094279,2026-08-18 22:29:50.730779,16.35
PKT-0053470,CAR-01528,L01-B06,OP-PCK-11,2026-08-18 22:18:38.094279,2026-08-18 22:30:18.757300,16.35
PKT-0053471,CAR-01528,L02-B05,OP-PCK-18,2026-08-18 22:18:38.094279,2026-08-18 22:30:46.783821,16.35
PKT-0053472,CAR-01528,L02-B14,OP-PCK-05,2026-08-18 22:18:38.094279,2026-08-18 22:31:14.810342,16.35
PKT-0053473,CAR-01528,L01-B08,OP-PCK-20,2026-08-18 22:18:38.094279,2026-08-18 22:31:42.836863,16.35
PKT-0053474,CAR-01528,L01-B02,OP-PCK-23,2026-08-18 22:18:38.094279,2026-08-18 22:32:10.863383,16.35
PKT-0053475,CAR-01528,L01-B06,OP-PCK-16,2026-08-18 22:18:38.094279,2026-08-18 22:32:38.889904,16.35
PKT-0053476,CAR-01528,L02-B12,OP-PCK-19,2026-08-18 22:18:38.094279,2026-08-18 22:33:06.916425,16.35
PKT-0053477,CAR-01528,L02-B03,OP-PCK-22,2026-08-18 22:18:38.094279,2026-08-18 22:33:34.942946,16.35
PKT-0053478,CAR-01528,L02-B08,OP-PCK-08,2026-08-18 22:18:38.094279,2026-08-18 22:34:02.969467,16.35
PKT-0053479,CAR-01528,L01-B01,OP-PCK-05,2026-08-18 22:18:38.094279,2026-08-18 22:34:30.995988,16.35
PKT-0053480,CAR-01528,L02-B04,OP-PCK-08,2026-08-18 22:18:38.094279,2026-08-18 22:34:59.022508,16.35
PKT-0053481,CAR-01529,L01-B08,OP-PCK-11,2026-08-18 22:23:14.363687,2026-08-18 22:23:40.339716,15.15
PKT-0053482,CAR-01529,L01-B01,OP-PCK-04,2026-08-18 22:23:14.363687,2026-08-18 22:24:06.315745,15.15
PKT-0053483,CAR-01529,L01-B14,OP-PCK-22,2026-08-18 22:23:14.363687,2026-08-18 22:24:32.291774,15.15
PKT-0053484,CAR-01529,L02-B12,OP-PCK-02,2026-08-18 22:23:14.363687,2026-08-18 22:24:58.267803,15.15
PKT-0053485,CAR-01529,L02-B07,OP-PCK-11,2026-08-18 22:23:14.363687,2026-08-18 22:25:24.243832,15.15
PKT-0053486,CAR-01529,L01-B01,OP-PCK-15,2026-08-18 22:23:14.363687,2026-08-18 22:25:50.219861,15.15
PKT-0053487,CAR-01529,L02-B05,OP-PCK-04,2026-08-18 22:23:14.363687,2026-08-18 22:26:16.195890,15.15
PKT-0053488,CAR-01529,L02-B03,OP-PCK-10,2026-08-18 22:23:14.363687,2026-08-18 22:26:42.171919,15.15
PKT-0053489,CAR-01529,L01-B01,OP-PCK-12,2026-08-18 22:23:14.363687,2026-08-18 22:27:08.147948,15.15
PKT-0053490,CAR-01529,L01-B13,OP-PCK-11,2026-08-18 22:23:14.363687,2026-08-18 22:27:34.123977,15.15
PKT-0053491,CAR-01529,L01-B14,OP-PCK-15,2026-08-18 22:23:14.363687,2026-08-18 22:28:00.100006,15.15
PKT-0053492,CAR-01529,L01-B02,OP-PCK-05,2026-08-18 22:23:14.363687,2026-08-18 22:28:26.076035,15.15
PKT-0053493,CAR-01529,L02-B06,OP-PCK-15,2026-08-18 22:23:14.363687,2026-08-18 22:28:52.052064,15.15
PKT-0053494,CAR-01529,L02-B13,OP-PCK-11,2026-08-18 22:23:14.363687,2026-08-18 22:29:18.028093,15.15
PKT-0053495,CAR-01529,L01-B10,OP-PCK-24,2026-08-18 22:23:14.363687,2026-08-18 22:29:44.004122,15.15
PKT-0053496,CAR-01529,L02-B01,OP-PCK-01,2026-08-18 22:23:14.363687,2026-08-18 22:30:09.980151,15.15
PKT-0053497,CAR-01529,L02-B02,OP-PCK-18,2026-08-18 22:23:14.363687,2026-08-18 22:30:35.956180,15.15
PKT-0053498,CAR-01529,L01-B14,OP-PCK-22,2026-08-18 22:23:14.363687,2026-08-18 22:31:01.932209,15.15
PKT-0053499,CAR-01529,L01-B10,OP-PCK-15,2026-08-18 22:23:14.363687,2026-08-18 22:31:27.908238,15.15
PKT-0053500,CAR-01529,L02-B13,OP-PCK-12,2026-08-18 22:23:14.363687,2026-08-18 22:31:53.884267,15.15
PKT-0053501,CAR-01529,L01-B07,OP-PCK-19,2026-08-18 22:23:14.363687,2026-08-18 22:32:19.860296,15.15
PKT-0053502,CAR-01529,L01-B11,OP-PCK-20,2026-08-18 22:23:14.363687,2026-08-18 22:32:45.836325,15.15
PKT-0053503,CAR-01529,L01-B10,OP-PCK-21,2026-08-18 22:23:14.363687,2026-08-18 22:33:11.812354,15.15
PKT-0053504,CAR-01529,L02-B13,OP-PCK-14,2026-08-18 22:23:14.363687,2026-08-18 22:33:37.788383,15.15
PKT-0053505,CAR-01529,L02-B12,OP-PCK-07,2026-08-18 22:23:14.363687,2026-08-18 22:34:03.764412,15.15
PKT-0053506,CAR-01529,L02-B02,OP-PCK-01,2026-08-18 22:23:14.363687,2026-08-18 22:34:29.740441,15.15
PKT-0053507,CAR-01529,L02-B01,OP-PCK-15,2026-08-18 22:23:14.363687,2026-08-18 22:34:55.716470,15.15
PKT-0053508,CAR-01529,L01-B10,OP-PCK-10,2026-08-18 22:23:14.363687,2026-08-18 22:35:21.692499,15.15
PKT-0053509,CAR-01529,L02-B13,OP-PCK-03,2026-08-18 22:23:14.363687,2026-08-18 22:35:47.668528,15.15
PKT-0053510,CAR-01529,L02-B07,OP-PCK-05,2026-08-18 22:23:14.363687,2026-08-18 22:36:13.644557,15.15
PKT-0053511,CAR-01529,L01-B13,OP-PCK-08,2026-08-18 22:23:14.363687,2026-08-18 22:36:39.620586,15.15
PKT-0053512,CAR-01529,L02-B02,OP-PCK-07,2026-08-18 22:23:14.363687,2026-08-18 22:37:05.596615,15.15
PKT-0053513,CAR-01529,L01-B05,OP-PCK-12,2026-08-18 22:23:14.363687,2026-08-18 22:37:31.572644,15.15
PKT-0053514,CAR-01529,L02-B05,OP-PCK-22,2026-08-18 22:23:14.363687,2026-08-18 22:37:57.548673,15.15
PKT-0053515,CAR-01529,L02-B05,OP-PCK-20,2026-08-18 22:23:14.363687,2026-08-18 22:38:23.524702,15.15
PKT-0053516,CAR-01530,L02-B07,OP-PCK-06,2026-08-18 22:44:10.341361,2026-08-18 22:44:42.879726,18.98
PKT-0053517,CAR-01530,L01-B01,OP-PCK-17,2026-08-18 22:44:10.341361,2026-08-18 22:45:15.418092,18.98
PKT-0053518,CAR-01530,L02-B12,OP-PCK-22,2026-08-18 22:44:10.341361,2026-08-18 22:45:47.956457,18.98
PKT-0053519,CAR-01530,L02-B14,OP-PCK-04,2026-08-18 22:44:10.341361,2026-08-18 22:46:20.494822,18.98
PKT-0053520,CAR-01530,L02-B06,OP-PCK-19,2026-08-18 22:44:10.341361,2026-08-18 22:46:53.033188,18.98
PKT-0053521,CAR-01530,L02-B02,OP-PCK-08,2026-08-18 22:44:10.341361,2026-08-18 22:47:25.571553,18.98
PKT-0053522,CAR-01530,L02-B09,OP-PCK-15,2026-08-18 22:44:10.341361,2026-08-18 22:47:58.109918,18.98
PKT-0053523,CAR-01530,L01-B03,OP-PCK-22,2026-08-18 22:44:10.341361,2026-08-18 22:48:30.648284,18.98
PKT-0053524,CAR-01530,L01-B06,OP-PCK-04,2026-08-18 22:44:10.341361,2026-08-18 22:49:03.186649,18.98
PKT-0053525,CAR-01530,L01-B06,OP-PCK-24,2026-08-18 22:44:10.341361,2026-08-18 22:49:35.725014,18.98
PKT-0053526,CAR-01530,L02-B13,OP-PCK-11,2026-08-18 22:44:10.341361,2026-08-18 22:50:08.263380,18.98
PKT-0053527,CAR-01530,L01-B08,OP-PCK-03,2026-08-18 22:44:10.341361,2026-08-18 22:50:40.801745,18.98
PKT-0053528,CAR-01530,L01-B02,OP-PCK-20,2026-08-18 22:44:10.341361,2026-08-18 22:51:13.340110,18.98
PKT-0053529,CAR-01530,L01-B09,OP-PCK-17,2026-08-18 22:44:10.341361,2026-08-18 22:51:45.878476,18.98
PKT-0053530,CAR-01530,L01-B14,OP-PCK-12,2026-08-18 22:44:10.341361,2026-08-18 22:52:18.416841,18.98
PKT-0053531,CAR-01530,L02-B12,OP-PCK-19,2026-08-18 22:44:10.341361,2026-08-18 22:52:50.955206,18.98
PKT-0053532,CAR-01530,L01-B02,OP-PCK-14,2026-08-18 22:44:10.341361,2026-08-18 22:53:23.493572,18.98
PKT-0053533,CAR-01530,L02-B04,OP-PCK-23,2026-08-18 22:44:10.341361,2026-08-18 22:53:56.031937,18.98
PKT-0053534,CAR-01530,L01-B09,OP-PCK-14,2026-08-18 22:44:10.341361,2026-08-18 22:54:28.570302,18.98
PKT-0053535,CAR-01530,L01-B03,OP-PCK-22,2026-08-18 22:44:10.341361,2026-08-18 22:55:01.108668,18.98
PKT-0053536,CAR-01530,L01-B07,OP-PCK-16,2026-08-18 22:44:10.341361,2026-08-18 22:55:33.647033,18.98
PKT-0053537,CAR-01530,L02-B12,OP-PCK-01,2026-08-18 22:44:10.341361,2026-08-18 22:56:06.185398,18.98
PKT-0053538,CAR-01530,L01-B13,OP-PCK-03,2026-08-18 22:44:10.341361,2026-08-18 22:56:38.723764,18.98
PKT-0053539,CAR-01530,L02-B02,OP-PCK-17,2026-08-18 22:44:10.341361,2026-08-18 22:57:11.262129,18.98
PKT-0053540,CAR-01530,L02-B10,OP-PCK-03,2026-08-18 22:44:10.341361,2026-08-18 22:57:43.800494,18.98
PKT-0053541,CAR-01530,L01-B12,OP-PCK-02,2026-08-18 22:44:10.341361,2026-08-18 22:58:16.338860,18.98
PKT-0053542,CAR-01530,L02-B14,OP-PCK-07,2026-08-18 22:44:10.341361,2026-08-18 22:58:48.877225,18.98
PKT-0053543,CAR-01530,L01-B05,OP-PCK-21,2026-08-18 22:44:10.341361,2026-08-18 22:59:21.415590,18.98
PKT-0053544,CAR-01530,L01-B07,OP-PCK-04,2026-08-18 22:44:10.341361,2026-08-18 22:59:53.953956,18.98
PKT-0053545,CAR-01530,L01-B01,OP-PCK-20,2026-08-18 22:44:10.341361,2026-08-18 23:00:26.492321,18.98
PKT-0053546,CAR-01530,L01-B01,OP-PCK-24,2026-08-18 22:44:10.341361,2026-08-18 23:00:59.030686,18.98
PKT-0053547,CAR-01530,L02-B10,OP-PCK-14,2026-08-18 22:44:10.341361,2026-08-18 23:01:31.569052,18.98
PKT-0053548,CAR-01530,L01-B07,OP-PCK-18,2026-08-18 22:44:10.341361,2026-08-18 23:02:04.107417,18.98
PKT-0053549,CAR-01530,L01-B10,OP-PCK-07,2026-08-18 22:44:10.341361,2026-08-18 23:02:36.645782,18.98
PKT-0053550,CAR-01530,L02-B10,OP-PCK-02,2026-08-18 22:44:10.341361,2026-08-18 23:03:09.184148,18.98
PKT-0053551,CAR-01531,L01-B07,OP-PCK-03,2026-08-18 23:05:13.962497,2026-08-18 23:05:45.213430,18.23
PKT-0053552,CAR-01531,L01-B01,OP-PCK-14,2026-08-18 23:05:13.962497,2026-08-18 23:06:16.464363,18.23
PKT-0053553,CAR-01531,L01-B09,OP-PCK-20,2026-08-18 23:05:13.962497,2026-08-18 23:06:47.715296,18.23
PKT-0053554,CAR-01531,L02-B06,OP-PCK-20,2026-08-18 23:05:13.962497,2026-08-18 23:07:18.966229,18.23
PKT-0053555,CAR-01531,L02-B04,OP-PCK-04,2026-08-18 23:05:13.962497,2026-08-18 23:07:50.217162,18.23
PKT-0053556,CAR-01531,L01-B14,OP-PCK-16,2026-08-18 23:05:13.962497,2026-08-18 23:08:21.468095,18.23
PKT-0053557,CAR-01531,L01-B06,OP-PCK-22,2026-08-18 23:05:13.962497,2026-08-18 23:08:52.719028,18.23
PKT-0053558,CAR-01531,L01-B01,OP-PCK-16,2026-08-18 23:05:13.962497,2026-08-18 23:09:23.969961,18.23
PKT-0053559,CAR-01531,L02-B11,OP-PCK-10,2026-08-18 23:05:13.962497,2026-08-18 23:09:55.220894,18.23
PKT-0053560,CAR-01531,L02-B14,OP-PCK-09,2026-08-18 23:05:13.962497,2026-08-18 23:10:26.471827,18.23
PKT-0053561,CAR-01531,L02-B05,OP-PCK-08,2026-08-18 23:05:13.962497,2026-08-18 23:10:57.722760,18.23
PKT-0053562,CAR-01531,L02-B11,OP-PCK-20,2026-08-18 23:05:13.962497,2026-08-18 23:11:28.973693,18.23
PKT-0053563,CAR-01531,L02-B10,OP-PCK-02,2026-08-18 23:05:13.962497,2026-08-18 23:12:00.224626,18.23
PKT-0053564,CAR-01531,L02-B08,OP-PCK-08,2026-08-18 23:05:13.962497,2026-08-18 23:12:31.475559,18.23
PKT-0053565,CAR-01531,L01-B07,OP-PCK-14,2026-08-18 23:05:13.962497,2026-08-18 23:13:02.726492,18.23
PKT-0053566,CAR-01531,L01-B09,OP-PCK-02,2026-08-18 23:05:13.962497,2026-08-18 23:13:33.977425,18.23
PKT-0053567,CAR-01531,L01-B10,OP-PCK-14,2026-08-18 23:05:13.962497,2026-08-18 23:14:05.228358,18.23
PKT-0053568,CAR-01531,L02-B04,OP-PCK-06,2026-08-18 23:05:13.962497,2026-08-18 23:14:36.479291,18.23
PKT-0053569,CAR-01531,L01-B07,OP-PCK-13,2026-08-18 23:05:13.962497,2026-08-18 23:15:07.730225,18.23
PKT-0053570,CAR-01531,L01-B09,OP-PCK-18,2026-08-18 23:05:13.962497,2026-08-18 23:15:38.981158,18.23
PKT-0053571,CAR-01531,L01-B03,OP-PCK-18,2026-08-18 23:05:13.962497,2026-08-18 23:16:10.232091,18.23
PKT-0053572,CAR-01531,L01-B03,OP-PCK-10,2026-08-18 23:05:13.962497,2026-08-18 23:16:41.483024,18.23
PKT-0053573,CAR-01531,L01-B12,OP-PCK-07,2026-08-18 23:05:13.962497,2026-08-18 23:17:12.733957,18.23
PKT-0053574,CAR-01531,L02-B14,OP-PCK-22,2026-08-18 23:05:13.962497,2026-08-18 23:17:43.984890,18.23
PKT-0053575,CAR-01531,L02-B14,OP-PCK-03,2026-08-18 23:05:13.962497,2026-08-18 23:18:15.235823,18.23
PKT-0053576,CAR-01531,L01-B04,OP-PCK-15,2026-08-18 23:05:13.962497,2026-08-18 23:18:46.486756,18.23
PKT-0053577,CAR-01531,L02-B12,OP-PCK-14,2026-08-18 23:05:13.962497,2026-08-18 23:19:17.737689,18.23
PKT-0053578,CAR-01531,L02-B08,OP-PCK-10,2026-08-18 23:05:13.962497,2026-08-18 23:19:48.988622,18.23
PKT-0053579,CAR-01531,L02-B05,OP-PCK-03,2026-08-18 23:05:13.962497,2026-08-18 23:20:20.239555,18.23
PKT-0053580,CAR-01531,L02-B03,OP-PCK-07,2026-08-18 23:05:13.962497,2026-08-18 23:20:51.490488,18.23
PKT-0053581,CAR-01531,L02-B14,OP-PCK-03,2026-08-18 23:05:13.962497,2026-08-18 23:21:22.741421,18.23
PKT-0053582,CAR-01531,L02-B10,OP-PCK-20,2026-08-18 23:05:13.962497,2026-08-18 23:21:53.992354,18.23
PKT-0053583,CAR-01531,L01-B13,OP-PCK-14,2026-08-18 23:05:13.962497,2026-08-18 23:22:25.243287,18.23
PKT-0053584,CAR-01531,L02-B09,OP-PCK-06,2026-08-18 23:05:13.962497,2026-08-18 23:22:56.494220,18.23
PKT-0053585,CAR-01531,L01-B11,OP-PCK-03,2026-08-18 23:05:13.962497,2026-08-18 23:23:27.745153,18.23
PKT-0053586,CAR-01532,L02-B07,OP-PCK-09,2026-08-18 23:32:46.616140,2026-08-18 23:33:12.318129,14.99
PKT-0053587,CAR-01532,L01-B13,OP-PCK-14,2026-08-18 23:32:46.616140,2026-08-18 23:33:38.020117,14.99
PKT-0053588,CAR-01532,L01-B06,OP-PCK-14,2026-08-18 23:32:46.616140,2026-08-18 23:34:03.722106,14.99
PKT-0053589,CAR-01532,L02-B14,OP-PCK-16,2026-08-18 23:32:46.616140,2026-08-18 23:34:29.424094,14.99
PKT-0053590,CAR-01532,L01-B12,OP-PCK-17,2026-08-18 23:32:46.616140,2026-08-18 23:34:55.126083,14.99
PKT-0053591,CAR-01532,L01-B06,OP-PCK-22,2026-08-18 23:32:46.616140,2026-08-18 23:35:20.828072,14.99
PKT-0053592,CAR-01532,L02-B11,OP-PCK-05,2026-08-18 23:32:46.616140,2026-08-18 23:35:46.530060,14.99
PKT-0053593,CAR-01532,L01-B11,OP-PCK-19,2026-08-18 23:32:46.616140,2026-08-18 23:36:12.232049,14.99
PKT-0053594,CAR-01532,L01-B05,OP-PCK-16,2026-08-18 23:32:46.616140,2026-08-18 23:36:37.934037,14.99
PKT-0053595,CAR-01532,L02-B08,OP-PCK-24,2026-08-18 23:32:46.616140,2026-08-18 23:37:03.636026,14.99
PKT-0053596,CAR-01532,L02-B05,OP-PCK-19,2026-08-18 23:32:46.616140,2026-08-18 23:37:29.338015,14.99
PKT-0053597,CAR-01532,L01-B13,OP-PCK-14,2026-08-18 23:32:46.616140,2026-08-18 23:37:55.040003,14.99
PKT-0053598,CAR-01532,L02-B04,OP-PCK-04,2026-08-18 23:32:46.616140,2026-08-18 23:38:20.741992,14.99
PKT-0053599,CAR-01532,L01-B12,OP-PCK-13,2026-08-18 23:32:46.616140,2026-08-18 23:38:46.443980,14.99
PKT-0053600,CAR-01532,L02-B14,OP-PCK-10,2026-08-18 23:32:46.616140,2026-08-18 23:39:12.145969,14.99
PKT-0053601,CAR-01532,L02-B11,OP-PCK-08,2026-08-18 23:32:46.616140,2026-08-18 23:39:37.847958,14.99
PKT-0053602,CAR-01532,L02-B05,OP-PCK-11,2026-08-18 23:32:46.616140,2026-08-18 23:40:03.549946,14.99
PKT-0053603,CAR-01532,L02-B09,OP-PCK-08,2026-08-18 23:32:46.616140,2026-08-18 23:40:29.251935,14.99
PKT-0053604,CAR-01532,L02-B13,OP-PCK-03,2026-08-18 23:32:46.616140,2026-08-18 23:40:54.953923,14.99
PKT-0053605,CAR-01532,L01-B08,OP-PCK-10,2026-08-18 23:32:46.616140,2026-08-18 23:41:20.655912,14.99
PKT-0053606,CAR-01532,L01-B14,OP-PCK-19,2026-08-18 23:32:46.616140,2026-08-18 23:41:46.357901,14.99
PKT-0053607,CAR-01532,L02-B02,OP-PCK-18,2026-08-18 23:32:46.616140,2026-08-18 23:42:12.059889,14.99
PKT-0053608,CAR-01532,L02-B09,OP-PCK-08,2026-08-18 23:32:46.616140,2026-08-18 23:42:37.761878,14.99
PKT-0053609,CAR-01532,L02-B11,OP-PCK-04,2026-08-18 23:32:46.616140,2026-08-18 23:43:03.463866,14.99
PKT-0053610,CAR-01532,L02-B05,OP-PCK-13,2026-08-18 23:32:46.616140,2026-08-18 23:43:29.165855,14.99
PKT-0053611,CAR-01532,L01-B08,OP-PCK-16,2026-08-18 23:32:46.616140,2026-08-18 23:43:54.867844,14.99
PKT-0053612,CAR-01532,L01-B07,OP-PCK-22,2026-08-18 23:32:46.616140,2026-08-18 23:44:20.569832,14.99
PKT-0053613,CAR-01532,L02-B01,OP-PCK-13,2026-08-18 23:32:46.616140,2026-08-18 23:44:46.271821,14.99
PKT-0053614,CAR-01532,L02-B12,OP-PCK-08,2026-08-18 23:32:46.616140,2026-08-18 23:45:11.973809,14.99
PKT-0053615,CAR-01532,L01-B04,OP-PCK-15,2026-08-18 23:32:46.616140,2026-08-18 23:45:37.675798,14.99
PKT-0053616,CAR-01532,L02-B08,OP-PCK-16,2026-08-18 23:32:46.616140,2026-08-18 23:46:03.377786,14.99
PKT-0053617,CAR-01532,L01-B06,OP-PCK-24,2026-08-18 23:32:46.616140,2026-08-18 23:46:29.079775,14.99
PKT-0053618,CAR-01532,L02-B07,OP-PCK-08,2026-08-18 23:32:46.616140,2026-08-18 23:46:54.781764,14.99
PKT-0053619,CAR-01532,L01-B14,OP-PCK-20,2026-08-18 23:32:46.616140,2026-08-18 23:47:20.483752,14.99
PKT-0053620,CAR-01532,L01-B11,OP-PCK-02,2026-08-18 23:32:46.616140,2026-08-18 23:47:46.185741,14.99
PKT-0053621,CAR-01533,L02-B07,OP-PCK-01,2026-08-18 23:32:06.985676,2026-08-18 23:32:41.522506,20.15
PKT-0053622,CAR-01533,L02-B04,OP-PCK-18,2026-08-18 23:32:06.985676,2026-08-18 23:33:16.059336,20.15
PKT-0053623,CAR-01533,L02-B09,OP-PCK-11,2026-08-18 23:32:06.985676,2026-08-18 23:33:50.596166,20.15
PKT-0053624,CAR-01533,L02-B13,OP-PCK-19,2026-08-18 23:32:06.985676,2026-08-18 23:34:25.132996,20.15
PKT-0053625,CAR-01533,L01-B09,OP-PCK-05,2026-08-18 23:32:06.985676,2026-08-18 23:34:59.669826,20.15
