id_carrinho,id_op_rebin,linha_rebin,dt_inicio_montagem,tempo_montagem_min,dt_fim_montagem
CAR-01582,OP-REB-02,L01,2026-08-19 09:27:08,14.07,2026-08-19 09:41:12.200
CAR-01583,OP-REB-03,L02,2026-08-19 09:42:40,15.8,2026-08-19 09:58:28.000
CAR-01584,OP-REB-01,L01,2026-08-19 09:52:03,12.49,2026-08-19 10:04:32.400
CAR-01585,OP-REB-09,L01,2026-08-19 10:06:46,12.22,2026-08-19 10:18:59.200
CAR-01586,OP-REB-08,L01,2026-08-19 10:39:11,12.3,2026-08-19 10:51:29.000
CAR-01587,OP-REB-05,L01,2026-08-19 11:21:26,14.36,2026-08-19 11:35:47.600
CAR-01588,OP-REB-02,L02,2026-08-19 11:23:43,14.32,2026-08-19 11:38:02.200
CAR-01589,OP-REB-05,L02,2026-08-19 11:27:13,11.77,2026-08-19 11:38:59.200
CAR-01590,OP-REB-06,L01,2026-08-19 11:39:17,12.51,2026-08-19 11:51:47.600
CAR-01591,OP-REB-01,L01,2026-08-19 11:56:30,13.31,2026-08-19 12:09:48.600
CAR-01592,OP-REB-04,L01,2026-08-19 12:07:02,9.72,2026-08-19 12:16:45.200
CAR-01593,OP-REB-09,L02,2026-08-19 12:19:29,14.43,2026-08-19 12:33:54.800
CAR-01594,OP-REB-02,L01,2026-08-19 12:30:38,15.47,2026-08-19 12:46:06.200
CAR-01595,OP-REB-05,L02,2026-08-19 12:39:19,14.33,2026-08-19 12:53:38.800
CAR-01596,OP-REB-01,L02,2026-08-19 13:04:37,9.51,2026-08-19 13:14:07.600
CAR-01597,OP-REB-04,L02,2026-08-19 13:18:50,8.06,2026-08-19 13:26:53.600
CAR-01598,OP-REB-04,L02,2026-08-19 13:34:20,13.42,2026-08-19 13:47:45.200
CAR-01599,OP-REB-06,L01,2026-08-19 13:47:26,10.48,2026-08-19 13:57:54.800
CAR-01600,OP-REB-09,L01,2026-08-19 13:53:13,12.57,2026-08-19 14:05:47.200
CAR-01601,OP-REB-03,L02,2026-08-19 14:06:38,15.07,2026-08-19 14:21:42.200
CAR-01602,OP-REB-09,L01,2026-08-19 14:54:21,10.69,2026-08-19 15:05:02.400
CAR-01603,OP-REB-06,L01,2026-08-19 15:06:55,11.24,2026-08-19 15:18:09.400
CAR-01604,OP-REB-07,L01,2026-08-19 15:21:18,12.55,2026-08-19 15:33:51.000
CAR-01605,OP-REB-02,L02,2026-08-19 15:27:08,9.4,2026-08-19 15:36:32.000
CAR-01606,OP-REB-06,L01,2026-08-19 15:33:09,10.48,2026-08-19 15:43:37.800
CAR-01607,OP-REB-06,L01,2026-08-19 16:12:41,12.05,2026-08-19 16:24:44.000
CAR-01608,OP-REB-02,L01,2026-08-19 16:37:25,11.4,2026-08-19 16:48:49.000
CAR-01609,OP-REB-02,L01,2026-08-19 17:11:16,13.22,2026-08-19 17:24:29.200
CAR-01610,OP-REB-02,L01,2026-08-19 17:48:10,17.53,2026-08-19 18:05:41.800
CAR-01611,OP-REB-01,L01,2026-08-19 18:20:01,12.2,2026-08-19 18:32:13.000
CAR-01612,OP-REB-05,L01,2026-08-19 18:23:12,10.32,2026-08-19 18:33:31.200
CAR-01613,OP-REB-08,L01,2026-08-19 18:25:08,14.84,2026-08-19 18:39:58.400
CAR-01614,OP-REB-02,L01,2026-08-19 18:33:16,8.82,2026-08-19 18:42:05.200
CAR-01615,OP-REB-05,L01,2026-08-19 18:42:26,9.22,2026-08-19 18:51:39.200
CAR-01616,OP-REB-08,L02,2026-08-19 18:53:16,10.81,2026-08-19 19:04:04.600
CAR-01617,OP-REB-05,L01,2026-08-19 19:09:35,11.43,2026-08-19 19:21:00.800
CAR-01618,OP-REB-02,L02,2026-08-19 19:25:46,10.76,2026-08-19 19:36:31.600
CAR-01619,OP-REB-03,L01,2026-08-19 19:51:58,11.94,2026-08-19 20:03:54.400
CAR-01620,OP-REB-06,L02,2026-08-19 20:21:12,12.55,2026-08-19 20:33:45.000
CAR-01621,OP-REB-05,L02,2026-08-19 20:33:38,14.14,2026-08-19 20:47:46.400
CAR-01622,OP-REB-04,L01,2026-08-19 21:28:28,12.18,2026-08-19 21:40:38.800
CAR-01623,OP-REB-04,L02,2026-08-19 21:42:34,10.88,2026-08-19 21:53:26.800
CAR-01624,OP-REB-05,L02,2026-08-19 21:45:35,14.03,2026-08-19 21:59:36.800
CAR-01625,OP-REB-02,L02,2026-08-19 21:49:22,10.36,2026-08-19 21:59:43.600
CAR-01626,OP-REB-09,L01,2026-08-19 22:00:18,8.73,2026-08-19 22:09:01.800
CAR-01627,OP-REB-02,L02,2026-08-19 22:08:45,14.41,2026-08-19 22:23:09.600
CAR-01628,OP-REB-02,L02,2026-08-19 22:32:17,14.28,2026-08-19 22:46:33.800
CAR-01629,OP-REB-09,L01,2026-08-19 22:43:17,10.42,2026-08-19 22:53:42.200
CAR-01630,OP-REB-03,L02,2026-08-19 22:49:37,11.2,2026-08-19 23:00:49.000
CAR-01631,OP-REB-07,L02,2026-08-19 22:52:32,10.17,2026-08-19 23:02:42.200
CAR-01632,OP-REB-04,L02,2026-08-19 23:00:49,12.65,2026-08-19 23:13:28.000
CAR-01633,OP-REB-06,L01,2026-08-19 23:38:22,15.46,2026-08-19 23:53:49.600
CAR-01634,OP-REB-04,L02,2026-08-19 23:44:21,13.41,2026-08-19 23:57:45.600
CAR-01635,OP-REB-07,L01,2026-08-19 23:45:35,14.07,2026-08-19 23:59:39.200
CAR-01636,OP-REB-01,L02,2026-08-19 23:55:15,13.64,2026-08-20 00:08:53.400
CAR-01637,OP-REB-03,L02,2026-08-20 00:03:17,12.0,2026-08-20 00:15:17.000
CAR-01638,OP-REB-03,L02,2026-08-20 00:20:19,14.17,2026-08-20 00:34:29.200
CAR-01639,OP-REB-01,L02,2026-08-20 00:42:52,13.49,2026-08-20 00:56:21.400
CAR-01640,OP-REB-06,L01,2026-08-20 01:05:11,14.88,2026-08-20 01:20:03.800
CAR-01641,OP-REB-09,L02,2026-08-20 01:29:11,11.08,2026-08-20 01:40:15.800
CAR-01642,OP-REB-08,L01,2026-08-20 02:08:07,8.52,2026-08-20 02:16:38.200
CAR-01643,OP-REB-07,L02,2026-08-20 02:09:41,14.09,2026-08-20 02:23:46.400
CAR-01644,OP-REB-08,L01,2026-08-20 02:11:20,12.7,2026-08-20 02:24:02.000
CAR-01645,OP-REB-06,L02,2026-08-20 02:14:54,11.41,2026-08-20 02:26:18.600
CAR-01646,OP-REB-09,L02,2026-08-20 02:35:11,11.52,2026-08-20 02:46:42.200
CAR-01647,OP-REB-03,L01,2026-08-20 02:44:09,17.11,2026-08-20 03:01:15.600
CAR-01648,OP-REB-09,L01,2026-08-20 02:57:48,10.72,2026-08-20 03:08:31.200
CAR-01649,OP-REB-04,L01,2026-08-20 03:05:07,10.29,2026-08-20 03:15:24.400
CAR-01650,OP-REB-07,L01,2026-08-20 03:19:53,12.17,2026-08-20 03:32:03.200
CAR-01651,OP-REB-09,L02,2026-08-20 04:12:36,14.36,2026-08-20 04:26:57.600
CAR-01652,OP-REB-02,L01,2026-08-20 04:14:48,16.56,2026-08-20 04:31:21.600
CAR-01653,OP-REB-02,L01,2026-08-20 05:08:17,13.31,2026-08-20 05:21:35.600
CAR-01654,OP-REB-09,L01,2026-08-20 05:48:40,9.46,2026-08-20 05:58:07.600
CAR-01655,OP-REB-03,L02,2026-08-20 05:54:09,15.94,2026-08-20 06:10:05.400
CAR-01656,OP-REB-09,L02,2026-08-20 07:25:11,11.96,2026-08-20 07:37:08.600
CAR-01657,OP-REB-05,L02,2026-08-20 07:27:16,10.32,2026-08-20 07:37:35.200
CAR-01658,OP-REB-06,L02,2026-08-20 07:40:08,9.84,2026-08-20 07:49:58.400
CAR-01659,OP-REB-02,L01,2026-08-20 08:06:29,13.67,2026-08-20 08:20:09.200
CAR-01660,OP-REB-08,L02,2026-08-20 08:15:29,12.48,2026-08-20 08:27:57.800
CAR-01661,OP-REB-09,L01,2026-08-20 09:39:13,12.69,2026-08-20 09:51:54.400
CAR-01662,OP-REB-02,L02,2026-08-20 09:43:36,14.57,2026-08-20 09:58:10.200
CAR-01663,OP-REB-06,L01,2026-08-20 09:55:43,10.4,2026-08-20 10:06:07.000
CAR-01664,OP-REB-06,L01,2026-08-20 10:05:21,14.73,2026-08-20 10:20:04.800
CAR-01665,OP-REB-08,L01,2026-08-20 10:11:11,10.96,2026-08-20 10:22:08.600
CAR-01666,OP-REB-05,L01,2026-08-20 10:15:40,16.33,2026-08-20 10:31:59.800
CAR-01667,OP-REB-09,L01,2026-08-20 10:47:25,13.2,2026-08-20 11:00:37.000
CAR-01668,OP-REB-01,L02,2026-08-20 10:49:47,10.16,2026-08-20 10:59:56.600
CAR-01669,OP-REB-09,L01,2026-08-20 10:51:06,7.95,2026-08-20 10:59:03.000
CAR-01670,OP-REB-07,L01,2026-08-20 10:54:40,13.62,2026-08-20 11:08:17.200
CAR-01671,OP-REB-04,L01,2026-08-20 11:08:19,11.25,2026-08-20 11:19:34.000
CAR-01672,OP-REB-03,L01,2026-08-20 11:36:33,11.69,2026-08-20 11:48:14.400
CAR-01673,OP-REB-06,L02,2026-08-20 11:38:29,13.53,2026-08-20 11:52:00.800
CAR-01674,OP-REB-01,L02,2026-08-20 12:01:01,14.02,2026-08-20 12:15:02.200
CAR-01675,OP-REB-03,L01,2026-08-20 12:17:01,14.45,2026-08-20 12:31:28.000
CAR-01676,OP-REB-02,L01,2026-08-20 12:25:42,9.65,2026-08-20 12:35:21.000
CAR-01677,OP-REB-09,L01,2026-08-20 12:54:31,14.85,2026-08-20 13:09:22.000
CAR-01678,OP-REB-03,L01,2026-08-20 13:25:21,10.84,2026-08-20 13:36:11.400
CAR-01679,OP-REB-02,L02,2026-08-20 13:40:11,7.49,2026-08-20 13:47:40.400
CAR-01680,OP-REB-04,L02,2026-08-20 13:46:35,9.64,2026-08-20 13:56:13.400
CAR-01681,OP-REB-02,L01,2026-08-20 14:38:37,12.44,2026-08-20 14:51:03.400
CAR-01682,OP-REB-01,L01,2026-08-20 14:47:30,10.04,2026-08-20 14:57:32.400
CAR-01683,OP-REB-06,L01,2026-08-20 14:57:59,11.82,2026-08-20 15:09:48.200
CAR-01684,OP-REB-08,L01,2026-08-20 15:30:43,12.68,2026-08-20 15:43:23.800
CAR-01685,OP-REB-02,L01,2026-08-20 15:37:53,11.64,2026-08-20 15:49:31.400
CAR-01686,OP-REB-09,L02,2026-08-20 16:07:30,11.01,2026-08-20 16:18:30.600
CAR-01687,OP-REB-03,L02,2026-08-20 16:18:07,9.5,2026-08-20 16:27:37.000
CAR-01688,OP-REB-08,L01,2026-08-20 16:26:01,12.04,2026-08-20 16:38:03.400
CAR-01689,OP-REB-08,L02,2026-08-20 16:35:48,7.87,2026-08-20 16:43:40.200
CAR-01690,OP-REB-03,L02,2026-08-20 16:46:43,10.63,2026-08-20 16:57:20.800
CAR-01691,OP-REB-03,L02,2026-08-20 16:56:03,10.14,2026-08-20 17:06:11.400
CAR-01692,OP-REB-06,L01,2026-08-20 16:57:56,11.52,2026-08-20 17:09:27.200
CAR-01693,OP-REB-01,L02,2026-08-20 17:07:21,11.57,2026-08-20 17:18:55.200
CAR-01694,OP-REB-04,L02,2026-08-20 17:38:25,13.92,2026-08-20 17:52:20.200
CAR-01695,OP-REB-01,L01,2026-08-20 17:39:01,15.17,2026-08-20 17:54:11.200
CAR-01696,OP-REB-03,L02,2026-08-20 17:52:31,9.76,2026-08-20 18:02:16.600
CAR-01697,OP-REB-09,L01,2026-08-20 18:19:56,15.99,2026-08-20 18:35:55.400
CAR-01698,OP-REB-05,L02,2026-08-20 18:24:53,10.44,2026-08-20 18:35:19.400
CAR-01699,OP-REB-05,L01,2026-08-20 19:01:12,12.35,2026-08-20 19:13:33.000
CAR-01700,OP-REB-04,L01,2026-08-20 19:22:35,13.02,2026-08-20 19:35:36.200
CAR-01701,OP-REB-03,L02,2026-08-20 19:38:16,16.89,2026-08-20 19:55:09.400
CAR-01702,OP-REB-05,L02,2026-08-20 19:55:38,10.92,2026-08-20 20:06:33.200
CAR-01703,OP-REB-04,L01,2026-08-20 20:01:50,8.41,2026-08-20 20:10:14.600
CAR-01704,OP-REB-08,L01,2026-08-20 20:02:08,14.98,2026-08-20 20:17:06.800
CAR-01705,OP-REB-04,L02,2026-08-20 20:12:23,10.33,2026-08-20 20:22:42.800
CAR-01706,OP-REB-08,L02,2026-08-20 20:23:59,11.28,2026-08-20 20:35:15.800
CAR-01707,OP-REB-06,L02,2026-08-20 20:41:30,9.76,2026-08-20 20:51:15.600
CAR-01708,OP-REB-05,L02,2026-08-20 20:44:53,11.28,2026-08-20 20:56:09.800
CAR-01709,OP-REB-04,L01,2026-08-20 20:50:41,10.32,2026-08-20 21:01:00.200
CAR-01710,OP-REB-04,L01,2026-08-20 21:01:15,13.35,2026-08-20 21:14:36.000
CAR-01711,OP-REB-04,L01,2026-08-20 21:38:20,12.16,2026-08-20 21:50:29.600
CAR-01712,OP-REB-09,L02,2026-08-20 21:56:45,10.64,2026-08-20 22:07:23.400
CAR-01713,OP-REB-04,L02,2026-08-20 22:32:45,13.99,2026-08-20 22:46:44.400
CAR-01714,OP-REB-09,L01,2026-08-20 22:34:00,12.51,2026-08-20 22:46:30.600
CAR-01715,OP-REB-06,L01,2026-08-20 22:41:07,8.31,2026-08-20 22:49:25.600
CAR-01716,OP-REB-07,L01,2026-08-20 23:06:34,13.84,2026-08-20 23:20:24.400
CAR-01717,OP-REB-03,L01,2026-08-20 23:09:37,12.37,2026-08-20 23:21:59.200
CAR-01718,OP-REB-08,L01,2026-08-20 23:29:57,14.78,2026-08-20 23:44:43.800
CAR-01719,OP-REB-03,L01,2026-08-20 23:40:15,12.25,2026-08-20 23:52:30.000
CAR-01720,OP-REB-01,L02,2026-08-21 00:10:17,10.42,2026-08-21 00:20:42.200
CAR-01721,OP-REB-05,L01,2026-08-21 00:21:32,11.59,2026-08-21 00:33:07.400
CAR-01722,OP-REB-02,L01,2026-08-21 00:25:23,13.61,2026-08-21 00:38:59.600
CAR-01723,OP-REB-06,L01,2026-08-21 00:49:35,10.46,2026-08-21 01:00:02.600
CAR-01724,OP-REB-09,L01,2026-08-21 01:08:44,11.12,2026-08-21 01:19:51.200
CAR-01725,OP-REB-01,L01,2026-08-21 01:27:26,11.56,2026-08-21 01:38:59.600
CAR-01726,OP-REB-04,L01,2026-08-21 01:27:52,9.7,2026-08-21 01:37:34.000
CAR-01727,OP-REB-01,L01,2026-08-21 01:29:01,10.49,2026-08-21 01:39:30.400
CAR-01728,OP-REB-01,L02,2026-08-21 01:41:43,12.35,2026-08-21 01:54:04.000
CAR-01729,OP-REB-08,L01,2026-08-21 01:52:16,14.4,2026-08-21 02:06:40.000
CAR-01730,OP-REB-02,L02,2026-08-21 02:12:11,12.63,2026-08-21 02:24:48.800
CAR-01731,OP-REB-01,L02,2026-08-21 02:31:39,11.91,2026-08-21 02:43:33.600
CAR-01732,OP-REB-08,L02,2026-08-21 02:33:50,10.34,2026-08-21 02:44:10.400
CAR-01733,OP-REB-04,L01,2026-08-21 03:17:04,14.19,2026-08-21 03:31:15.400
CAR-01734,OP-REB-03,L01,2026-08-21 03:30:14,12.87,2026-08-21 03:43:06.200
CAR-01735,OP-REB-04,L01,2026-08-21 03:47:03,10.59,2026-08-21 03:57:38.400
CAR-01736,OP-REB-05,L01,2026-08-21 03:58:04,13.8,2026-08-21 04:11:52.000
CAR-01737,OP-REB-01,L01,2026-08-21 04:00:56,13.12,2026-08-21 04:14:03.200
CAR-01738,OP-REB-01,L01,2026-08-21 04:13:30,10.37,2026-08-21 04:23:52.200
CAR-01739,OP-REB-03,L01,2026-08-21 04:25:20,11.8,2026-08-21 04:37:08.000
CAR-01740,OP-REB-06,L01,2026-08-21 05:21:30,11.01,2026-08-21 05:32:30.600
CAR-01741,OP-REB-01,L01,2026-08-21 05:29:59,17.27,2026-08-21 05:47:15.200
CAR-01742,OP-REB-02,L01,2026-08-21 05:32:31,13.06,2026-08-21 05:45:34.600
CAR-01743,OP-REB-07,L02,2026-08-21 05:34:30,12.37,2026-08-21 05:46:52.200
CAR-01744,OP-REB-01,L01,2026-08-21 05:36:45,12.95,2026-08-21 05:49:42.000
CAR-01745,OP-REB-07,L01,2026-08-21 05:37:56,14.76,2026-08-21 05:52:41.600
CAR-01746,OP-REB-04,L01,2026-08-21 05:50:08,11.83,2026-08-21 06:01:57.800
CAR-01747,OP-REB-06,L02,2026-08-21 06:01:36,10.82,2026-08-21 06:12:25.200
CAR-01748,OP-REB-08,L01,2026-08-21 06:13:14,13.69,2026-08-21 06:26:55.400
CAR-01749,OP-REB-09,L01,2026-08-21 06:17:37,11.65,2026-08-21 06:29:16.000
CAR-01750,OP-REB-06,L02,2026-08-21 06:37:08,9.86,2026-08-21 06:46:59.600
CAR-01751,OP-REB-09,L01,2026-08-21 07:14:25,9.47,2026-08-21 07:23:53.200
CAR-01752,OP-REB-04,L02,2026-08-21 07:18:02,15.06,2026-08-21 07:33:05.600
CAR-01753,OP-REB-06,L02,2026-08-21 07:19:27,12.26,2026-08-21 07:31:42.600
CAR-01754,OP-REB-08,L02,2026-08-21 07:28:29,10.82,2026-08-21 07:39:18.200
CAR-01755,OP-REB-09,L02,2026-08-21 07:34:53,11.53,2026-08-21 07:46:24.800
CAR-01756,OP-REB-03,L01,2026-08-21 08:03:36,13.61,2026-08-21 08:17:12.600
CAR-01757,OP-REB-02,L02,2026-08-21 08:27:37,11.41,2026-08-21 08:39:01.600
CAR-01758,OP-REB-06,L02,2026-08-21 08:31:35,9.1,2026-08-21 08:40:41.000
CAR-01759,OP-REB-04,L01,2026-08-21 09:03:13,12.65,2026-08-21 09:15:52.000
CAR-01760,OP-REB-01,L01,2026-08-21 09:04:40,14.42,2026-08-21 09:19:05.200
CAR-01761,OP-REB-08,L01,2026-08-21 09:06:23,14.28,2026-08-21 09:20:39.800
CAR-01762,OP-REB-09,L02,2026-08-21 09:11:01,10.88,2026-08-21 09:21:53.800
CAR-01763,OP-REB-09,L01,2026-08-21 09:31:27,14.54,2026-08-21 09:45:59.400
CAR-01764,OP-REB-02,L02,2026-08-21 09:38:13,12.43,2026-08-21 09:50:38.800
CAR-01765,OP-REB-09,L02,2026-08-21 09:38:54,14.48,2026-08-21 09:53:22.800
CAR-01766,OP-REB-07,L01,2026-08-21 11:10:21,13.15,2026-08-21 11:23:30.000
CAR-01767,OP-REB-05,L01,2026-08-21 11:33:34,8.96,2026-08-21 11:42:31.600
CAR-01768,OP-REB-07,L01,2026-08-21 12:19:00,15.49,2026-08-21 12:34:29.400
CAR-01769,OP-REB-09,L01,2026-08-21 12:42:06,12.1,2026-08-21 12:54:12.000
CAR-01770,OP-REB-08,L01,2026-08-21 12:44:50,13.15,2026-08-21 12:57:59.000
CAR-01771,OP-REB-06,L01,2026-08-21 12:51:23,9.31,2026-08-21 13:00:41.600
CAR-01772,OP-REB-04,L02,2026-08-21 12:54:04,13.01,2026-08-21 13:07:04.600
CAR-01773,OP-REB-01,L02,2026-08-21 13:17:16,14.21,2026-08-21 13:31:28.600
CAR-01774,OP-REB-06,L01,2026-08-21 13:39:08,15.87,2026-08-21 13:55:00.200
CAR-01775,OP-REB-03,L02,2026-08-21 13:41:32,14.8,2026-08-21 13:56:20.000
CAR-01776,OP-REB-06,L02,2026-08-21 13:44:16,13.11,2026-08-21 13:57:22.600
CAR-01777,OP-REB-06,L02,2026-08-21 13:48:44,8.91,2026-08-21 13:57:38.600
CAR-01778,OP-REB-04,L02,2026-08-21 14:28:09,12.26,2026-08-21 14:40:24.600
CAR-01779,OP-REB-02,L02,2026-08-21 14:45:55,10.81,2026-08-21 14:56:43.600
CAR-01780,OP-REB-09,L02,2026-08-21 15:00:27,12.47,2026-08-21 15:12:55.200
CAR-01781,OP-REB-02,L01,2026-08-21 15:02:54,9.57,2026-08-21 15:12:28.200
CAR-01782,OP-REB-03,L01,2026-08-21 15:43:19,11.58,2026-08-21 15:54:53.800
CAR-01783,OP-REB-01,L01,2026-08-21 15:46:51,10.97,2026-08-21 15:57:49.200
CAR-01784,OP-REB-07,L02,2026-08-21 16:25:24,10.9,2026-08-21 16:36:18.000
CAR-01785,OP-REB-01,L01,2026-08-21 16:33:02,10.92,2026-08-21 16:43:57.200
CAR-01786,OP-REB-09,L01,2026-08-21 16:43:36,11.73,2026-08-21 16:55:19.800
CAR-01787,OP-REB-01,L01,2026-08-21 16:48:11,12.57,2026-08-21 17:00:45.200
CAR-01788,OP-REB-05,L02,2026-08-21 17:00:40,7.0,2026-08-21 17:07:40.000
CAR-01789,OP-REB-07,L01,2026-08-21 17:20:31,7.25,2026-08-21 17:27:46.000
CAR-01790,OP-REB-03,L02,2026-08-21 17:22:47,11.32,2026-08-21 17:34:06.200
CAR-01791,OP-REB-09,L01,2026-08-21 17:27:26,11.6,2026-08-21 17:39:02.000
CAR-01792,OP-REB-08,L01,2026-08-21 17:48:05,12.38,2026-08-21 18:00:27.800
CAR-01793,OP-REB-03,L01,2026-08-21 18:26:42,10.54,2026-08-21 18:37:14.400
CAR-01794,OP-REB-05,L02,2026-08-21 18:36:55,12.02,2026-08-21 18:48:56.200
CAR-01795,OP-REB-07,L02,2026-08-21 18:43:52,12.25,2026-08-21 18:56:07.000
CAR-01796,OP-REB-04,L02,2026-08-21 19:16:07,10.53,2026-08-21 19:26:38.800
CAR-01797,OP-REB-05,L02,2026-08-21 19:23:23,14.03,2026-08-21 19:37:24.800
CAR-01798,OP-REB-03,L02,2026-08-21 19:57:06,12.35,2026-08-21 20:09:27.000
CAR-01799,OP-REB-09,L01,2026-08-21 19:57:34,13.09,2026-08-21 20:10:39.400
CAR-01800,OP-REB-09,L01,2026-08-21 20:02:19,12.14,2026-08-21 20:14:27.400
CAR-01801,OP-REB-07,L02,2026-08-21 20:03:19,16.21,2026-08-21 20:19:31.600
CAR-01802,OP-REB-02,L02,2026-08-21 20:03:47,13.19,2026-08-21 20:16:58.400
CAR-01803,OP-REB-07,L01,2026-08-21 20:14:00,11.02,2026-08-21 20:25:01.200
CAR-01804,OP-REB-07,L02,2026-08-21 20:39:12,13.64,2026-08-21 20:52:50.400
CAR-01805,OP-REB-05,L01,2026-08-21 21:58:36,8.72,2026-08-21 22:07:19.200
CAR-01806,OP-REB-09,L02,2026-08-21 22:05:10,12.24,2026-08-21 22:17:24.400
CAR-01807,OP-REB-03,L01,2026-08-21 22:05:54,12.64,2026-08-21 22:18:32.400
CAR-01808,OP-REB-04,L02,2026-08-21 22:22:01,12.26,2026-08-21 22:34:16.600
CAR-01809,OP-REB-01,L02,2026-08-21 23:06:56,11.33,2026-08-21 23:18:15.800
CAR-01810,OP-REB-06,L01,2026-08-21 23:19:40,9.98,2026-08-21 23:29:38.800
CAR-01811,OP-REB-04,L01,2026-08-21 23:43:42,10.42,2026-08-21 23:54:07.200
CAR-01812,OP-REB-01,L02,2026-08-21 23:48:33,12.2,2026-08-22 00:00:45.000
CAR-01813,OP-REB-02,L02,2026-08-21 23:58:45,9.77,2026-08-22 00:08:31.200
CAR-01814,OP-REB-03,L01,2026-08-22 00:20:29,15.54,2026-08-22 00:36:01.400
CAR-01815,OP-REB-09,L02,2026-08-22 00:24:51,6.72,2026-08-22 00:31:34.200
CAR-01816,OP-REB-08,L01,2026-08-22 01:39:52,11.35,2026-08-22 01:51:13.000
CAR-01817,OP-REB-07,L01,2026-08-22 02:13:50,12.22,2026-08-22 02:26:03.200
CAR-01818,OP-REB-04,L02,2026-08-22 03:00:49,13.01,2026-08-22 03:13:49.600
CAR-01819,OP-REB-01,L01,2026-08-22 03:02:20,10.17,2026-08-22 03:12:30.200
CAR-01820,OP-REB-08,L01,2026-08-22 03:04:07,14.27,2026-08-22 03:18:23.200
CAR-01821,OP-REB-04,L02,2026-08-22 03:05:19,9.21,2026-08-22 03:14:31.600
CAR-01822,OP-REB-03,L01,2026-08-22 03:17:53,10.87,2026-08-22 03:28:45.200
CAR-01823,OP-REB-09,L01,2026-08-22 03:31:08,13.24,2026-08-22 03:44:22.400
CAR-01824,OP-REB-04,L01,2026-08-22 03:36:48,14.08,2026-08-22 03:50:52.800
CAR-01825,OP-REB-04,L01,2026-08-22 03:59:10,9.19,2026-08-22 04:08:21.400
CAR-01826,OP-REB-09,L02,2026-08-22 04:06:50,17.29,2026-08-22 04:24:07.400
CAR-01827,OP-REB-02,L01,2026-08-22 04:13:12,10.21,2026-08-22 04:23:24.600
CAR-01828,OP-REB-05,L02,2026-08-22 04:18:42,9.38,2026-08-22 04:28:04.800
CAR-01829,OP-REB-04,L01,2026-08-22 04:36:17,13.01,2026-08-22 04:49:17.600
CAR-01830,OP-REB-09,L02,2026-08-22 04:44:51,11.3,2026-08-22 04:56:09.000
CAR-01831,OP-REB-05,L01,2026-08-22 05:17:20,11.01,2026-08-22 05:28:20.600
CAR-01832,OP-REB-09,L02,2026-08-22 07:30:22,13.19,2026-08-22 07:43:33.400
CAR-01833,OP-REB-09,L01,2026-08-22 08:15:50,8.95,2026-08-22 08:24:47.000
CAR-01834,OP-REB-02,L01,2026-08-22 09:06:13,8.6,2026-08-22 09:14:49.000
CAR-01835,OP-REB-09,L01,2026-08-22 09:07:45,10.81,2026-08-22 09:18:33.600
CAR-01836,OP-REB-03,L01,2026-08-22 09:12:57,14.16,2026-08-22 09:27:06.600
CAR-01837,OP-REB-04,L02,2026-08-22 09:47:02,10.89,2026-08-22 09:57:55.400
CAR-01838,OP-REB-01,L02,2026-08-22 10:12:33,15.2,2026-08-22 10:27:45.000
CAR-01839,OP-REB-01,L01,2026-08-22 10:33:35,14.4,2026-08-22 10:47:59.000
CAR-01840,OP-REB-01,L02,2026-08-22 10:38:14,12.57,2026-08-22 10:50:48.200
CAR-01841,OP-REB-09,L01,2026-08-22 11:04:44,12.68,2026-08-22 11:17:24.800
CAR-01842,OP-REB-08,L01,2026-08-22 12:03:05,12.56,2026-08-22 12:15:38.600
CAR-01843,OP-REB-05,L02,2026-08-22 12:45:56,12.32,2026-08-22 12:58:15.200
CAR-01844,OP-REB-05,L02,2026-08-22 12:57:13,11.27,2026-08-22 13:08:29.200
CAR-01845,OP-REB-09,L02,2026-08-22 13:02:45,11.5,2026-08-22 13:14:15.000
CAR-01846,OP-REB-03,L01,2026-08-22 13:05:03,9.86,2026-08-22 13:14:54.600
CAR-01847,OP-REB-03,L01,2026-08-22 13:17:14,7.58,2026-08-22 13:24:48.800
CAR-01848,OP-REB-07,L02,2026-08-22 13:34:08,14.21,2026-08-22 13:48:20.600
CAR-01849,OP-REB-09,L01,2026-08-22 14:03:20,12.31,2026-08-22 14:15:38.600
CAR-01850,OP-REB-06,L02,2026-08-22 14:45:24,12.01,2026-08-22 14:57:24.600
CAR-01851,OP-REB-02,L02,2026-08-22 15:06:31,12.8,2026-08-22 15:19:19.000
CAR-01852,OP-REB-01,L02,2026-08-22 15:17:45,10.34,2026-08-22 15:28:05.400
CAR-01853,OP-REB-02,L02,2026-08-22 15:43:16,10.0,2026-08-22 15:53:16.000
CAR-01854,OP-REB-01,L02,2026-08-22 16:15:17,11.43,2026-08-22 16:26:42.800
CAR-01855,OP-REB-09,L02,2026-08-22 16:36:50,14.74,2026-08-22 16:51:34.400
CAR-01856,OP-REB-08,L01,2026-08-22 16:55:51,9.66,2026-08-22 17:05:30.600
CAR-01857,OP-REB-07,L01,2026-08-22 17:16:11,6.75,2026-08-22 17:22:56.000
CAR-01858,OP-REB-03,L02,2026-08-22 17:26:07,10.96,2026-08-22 17:37:04.600
CAR-01859,OP-REB-08,L02,2026-08-22 17:26:59,14.29,2026-08-22 17:41:16.400
