id_pacote,id_op_balanca,dt_pesagem,status_balanca
PKT-0047781,OP-BAL-01,2026-08-16 23:20:24.931027,Aprovado
PKT-0047782,OP-BAL-01,2026-08-16 23:20:04.432004,Aprovado
PKT-0047783,OP-BAL-01,2026-08-16 23:20:57.593611,Aprovado
PKT-0047784,OP-BAL-03,2026-08-16 23:20:58.357433,Aprovado
PKT-0047785,OP-BAL-02,2026-08-16 23:22:01.590438,Aprovado
PKT-0047786,OP-BAL-01,2026-08-16 23:22:37.106554,Aprovado
PKT-0047787,OP-BAL-01,2026-08-16 23:22:12.115354,Aprovado
PKT-0047788,OP-BAL-01,2026-08-16 23:22:46.134376,Aprovado
PKT-0047789,OP-BAL-03,2026-08-16 23:23:04.178032,Aprovado
PKT-0047790,OP-BAL-01,2026-08-16 23:23:27.499148,Aprovado
PKT-0047791,OP-BAL-02,2026-08-16 23:23:25.916649,Aprovado
PKT-0047792,OP-BAL-01,2026-08-16 23:24:55.534852,Aprovado
PKT-0047793,OP-BAL-03,2026-08-16 23:24:30.308331,Aprovado
PKT-0047794,OP-BAL-01,2026-08-16 23:25:46.046081,Aprovado
PKT-0047795,OP-BAL-01,2026-08-16 23:26:10.325065,Aprovado
PKT-0047796,OP-BAL-01,2026-08-16 23:26:06.105126,Aprovado
PKT-0047797,OP-BAL-01,2026-08-16 23:26:09.972172,Aprovado
PKT-0047798,OP-BAL-01,2026-08-16 23:27:17.404166,Aprovado
PKT-0047799,OP-BAL-02,2026-08-16 23:27:04.448440,Aprovado
PKT-0047800,OP-BAL-01,2026-08-16 23:27:44.458812,Aprovado
PKT-0047801,OP-BAL-03,2026-08-16 23:27:25.290776,Aprovado
PKT-0047802,OP-BAL-02,2026-08-16 23:28:31.480878,Aprovado
PKT-0047803,OP-BAL-01,2026-08-16 23:28:19.740778,Aprovado
PKT-0047804,OP-BAL-02,2026-08-16 23:29:16.740887,Rejeitado
PKT-0047805,OP-BAL-03,2026-08-16 23:30:16.359907,Aprovado
PKT-0047806,OP-BAL-01,2026-08-16 23:30:35.091646,Aprovado
PKT-0047807,OP-BAL-03,2026-08-16 23:30:09.499025,Aprovado
PKT-0047808,OP-BAL-02,2026-08-16 23:31:14.789003,Aprovado
PKT-0047809,OP-BAL-03,2026-08-16 23:30:49.624904,Aprovado
PKT-0047810,OP-BAL-02,2026-08-16 23:32:12.710015,Aprovado
PKT-0047811,OP-BAL-03,2026-08-16 23:57:22.944788,Aprovado
PKT-0047812,OP-BAL-02,2026-08-16 23:57:57.892172,Aprovado
PKT-0047813,OP-BAL-03,2026-08-16 23:58:12.501856,Aprovado
PKT-0047814,OP-BAL-01,2026-08-16 23:58:34.304341,Rejeitado
PKT-0047815,OP-BAL-02,2026-08-16 23:59:09.483144,Aprovado
PKT-0047816,OP-BAL-02,2026-08-16 23:58:32.619488,Aprovado
PKT-0047817,OP-BAL-01,2026-08-16 23:58:57.128953,Aprovado
PKT-0047818,OP-BAL-03,2026-08-16 23:59:20.182382,Aprovado
PKT-0047819,OP-BAL-01,2026-08-17 00:00:20.275114,Aprovado
PKT-0047820,OP-BAL-03,2026-08-17 00:00:13.377849,Aprovado
PKT-0047821,OP-BAL-01,2026-08-17 00:01:39.547345,Aprovado
PKT-0047822,OP-BAL-03,2026-08-17 00:01:49.087189,Aprovado
PKT-0047823,OP-BAL-01,2026-08-17 00:01:43.565089,Aprovado
PKT-0047824,OP-BAL-02,2026-08-17 00:02:07.623170,Aprovado
PKT-0047825,OP-BAL-03,2026-08-17 00:02:54.532280,Aprovado
PKT-0047826,OP-BAL-03,2026-08-17 00:03:19.438762,Aprovado
PKT-0047827,OP-BAL-01,2026-08-17 00:03:12.333074,Aprovado
PKT-0047828,OP-BAL-01,2026-08-17 00:03:18.844275,Aprovado
PKT-0047829,OP-BAL-01,2026-08-17 00:03:42.591966,Aprovado
PKT-0047830,OP-BAL-02,2026-08-17 00:05:06.950881,Aprovado
PKT-0047831,OP-BAL-01,2026-08-17 00:05:01.373692,Aprovado
PKT-0047832,OP-BAL-01,2026-08-17 00:05:31.529068,Aprovado
PKT-0047833,OP-BAL-03,2026-08-17 00:06:14.980171,Aprovado
PKT-0047834,OP-BAL-03,2026-08-17 00:05:45.655250,Aprovado
PKT-0047835,OP-BAL-02,2026-08-17 00:07:11.966226,Aprovado
PKT-0047836,OP-BAL-03,2026-08-17 00:06:36.363678,Aprovado
PKT-0047837,OP-BAL-02,2026-08-17 00:07:00.212399,Aprovado
PKT-0047838,OP-BAL-03,2026-08-17 00:07:32.130557,Aprovado
PKT-0047839,OP-BAL-03,2026-08-17 00:07:53.784092,Aprovado
PKT-0047840,OP-BAL-02,2026-08-17 00:08:38.244153,Aprovado
PKT-0047841,OP-BAL-02,2026-08-17 00:09:13.793257,Aprovado
PKT-0047842,OP-BAL-02,2026-08-17 00:10:05.441928,Aprovado
PKT-0047843,OP-BAL-01,2026-08-17 00:09:36.867485,Aprovado
PKT-0047844,OP-BAL-02,2026-08-17 00:10:00.507527,Aprovado
PKT-0047845,OP-BAL-02,2026-08-17 00:10:08.510900,Aprovado
PKT-0047846,OP-BAL-01,2026-08-16 23:54:53.852094,Aprovado
PKT-0047847,OP-BAL-03,2026-08-16 23:55:52.519215,Aprovado
PKT-0047848,OP-BAL-01,2026-08-16 23:56:30.913165,Aprovado
PKT-0047849,OP-BAL-03,2026-08-16 23:55:53.085565,Aprovado
PKT-0047850,OP-BAL-02,2026-08-16 23:57:43.201657,Aprovado
PKT-0047851,OP-BAL-03,2026-08-16 23:57:53.569814,Aprovado
PKT-0047852,OP-BAL-03,2026-08-16 23:57:42.998765,Aprovado
PKT-0047853,OP-BAL-02,2026-08-16 23:59:08.221250,Aprovado
PKT-0047854,OP-BAL-02,2026-08-16 23:59:20.849329,Aprovado
PKT-0047855,OP-BAL-03,2026-08-16 23:59:39.455708,Aprovado
PKT-0047856,OP-BAL-03,2026-08-17 00:00:30.856418,Aprovado
PKT-0047857,OP-BAL-02,2026-08-17 00:00:46.709604,Aprovado
PKT-0047858,OP-BAL-03,2026-08-17 00:01:26.571759,Aprovado
PKT-0047859,OP-BAL-01,2026-08-17 00:01:41.155138,Aprovado
PKT-0047860,OP-BAL-01,2026-08-17 00:02:02.615138,Aprovado
PKT-0047861,OP-BAL-01,2026-08-17 00:02:24.020296,Aprovado
PKT-0047862,OP-BAL-02,2026-08-17 00:03:24.194092,Aprovado
PKT-0047863,OP-BAL-02,2026-08-17 00:03:50.171426,Aprovado
PKT-0047864,OP-BAL-02,2026-08-17 00:04:42.847190,Aprovado
PKT-0047865,OP-BAL-02,2026-08-17 00:04:36.484746,Aprovado
PKT-0047866,OP-BAL-03,2026-08-17 00:04:50.735647,Aprovado
PKT-0047867,OP-BAL-02,2026-08-17 00:05:13.913415,Aprovado
PKT-0047868,OP-BAL-03,2026-08-17 00:06:41.405614,Aprovado
PKT-0047869,OP-BAL-02,2026-08-17 00:06:07.834343,Aprovado
PKT-0047870,OP-BAL-02,2026-08-17 00:06:44.041694,Aprovado
PKT-0047871,OP-BAL-01,2026-08-17 00:07:07.544416,Aprovado
PKT-0047872,OP-BAL-03,2026-08-17 00:08:12.165669,Aprovado
PKT-0047873,OP-BAL-02,2026-08-17 00:08:56.117662,Aprovado
PKT-0047874,OP-BAL-03,2026-08-17 00:09:27.790912,Aprovado
PKT-0047875,OP-BAL-02,2026-08-17 00:09:18.730863,Aprovado
PKT-0047876,OP-BAL-02,2026-08-17 00:10:07.581692,Aprovado
PKT-0047877,OP-BAL-01,2026-08-17 00:11:20.756909,Aprovado
PKT-0047878,OP-BAL-03,2026-08-17 00:11:56.247863,Aprovado
PKT-0047879,OP-BAL-01,2026-08-17 00:11:12.549870,Aprovado
PKT-0047880,OP-BAL-01,2026-08-17 00:12:05.760542,Aprovado
PKT-0047881,OP-BAL-02,2026-08-17 00:16:40.457249,Aprovado
PKT-0047882,OP-BAL-01,2026-08-17 00:15:59.401784,Aprovado
PKT-0047883,OP-BAL-03,2026-08-17 00:17:02.765304,Aprovado
PKT-0047884,OP-BAL-01,2026-08-17 00:18:09.428267,Aprovado
PKT-0047885,OP-BAL-02,2026-08-17 00:18:45.773534,Aprovado
PKT-0047886,OP-BAL-03,2026-08-17 00:19:11.957454,Aprovado
PKT-0047887,OP-BAL-01,2026-08-17 00:18:44.665382,Aprovado
PKT-0047888,OP-BAL-02,2026-08-17 00:19:48.938211,Aprovado
PKT-0047889,OP-BAL-02,2026-08-17 00:20:08.728761,Aprovado
PKT-0047890,OP-BAL-02,2026-08-17 00:20:49.293225,Aprovado
PKT-0047891,OP-BAL-03,2026-08-17 00:21:28.970263,Aprovado
PKT-0047892,OP-BAL-03,2026-08-17 00:22:23.146944,Aprovado
PKT-0047893,OP-BAL-02,2026-08-17 00:22:27.330922,Aprovado
PKT-0047894,OP-BAL-03,2026-08-17 00:23:20.302906,Aprovado
PKT-0047895,OP-BAL-01,2026-08-17 00:23:41.895049,Aprovado
PKT-0047896,OP-BAL-02,2026-08-17 00:23:52.155479,Aprovado
PKT-0047897,OP-BAL-01,2026-08-17 00:25:04.813493,Aprovado
PKT-0047898,OP-BAL-01,2026-08-17 00:25:11.621576,Aprovado
PKT-0047899,OP-BAL-01,2026-08-17 00:26:00.975640,Aprovado
PKT-0047900,OP-BAL-01,2026-08-17 00:27:01.377190,Aprovado
PKT-0047901,OP-BAL-01,2026-08-17 00:27:34.262277,Aprovado
PKT-0047902,OP-BAL-03,2026-08-17 00:27:14.532437,Aprovado
PKT-0047903,OP-BAL-03,2026-08-17 00:28:41.795527,Aprovado
PKT-0047904,OP-BAL-02,2026-08-17 00:28:18.225847,Aprovado
PKT-0047905,OP-BAL-02,2026-08-17 00:29:04.938860,Aprovado
PKT-0047906,OP-BAL-03,2026-08-17 00:29:55.527437,Aprovado
PKT-0047907,OP-BAL-03,2026-08-17 00:29:41.946362,Aprovado
PKT-0047908,OP-BAL-02,2026-08-17 00:31:27.627284,Aprovado
PKT-0047909,OP-BAL-02,2026-08-17 00:32:00.603578,Aprovado
PKT-0047910,OP-BAL-01,2026-08-17 00:32:30.733128,Aprovado
PKT-0047911,OP-BAL-03,2026-08-17 00:32:31.414298,Aprovado
PKT-0047912,OP-BAL-02,2026-08-17 00:33:27.270526,Rejeitado
PKT-0047913,OP-BAL-02,2026-08-17 00:33:12.893093,Aprovado
PKT-0047914,OP-BAL-01,2026-08-17 00:33:52.577689,Aprovado
PKT-0047915,OP-BAL-03,2026-08-17 00:35:17.242153,Aprovado
PKT-0047916,OP-BAL-02,2026-08-17 00:18:34.512096,Aprovado
PKT-0047917,OP-BAL-03,2026-08-17 00:18:31.537779,Aprovado
PKT-0047918,OP-BAL-01,2026-08-17 00:19:40.828311,Aprovado
PKT-0047919,OP-BAL-03,2026-08-17 00:19:53.254534,Aprovado
PKT-0047920,OP-BAL-01,2026-08-17 00:19:49.971859,Aprovado
PKT-0047921,OP-BAL-01,2026-08-17 00:20:56.962104,Aprovado
PKT-0047922,OP-BAL-02,2026-08-17 00:20:56.731772,Aprovado
PKT-0047923,OP-BAL-02,2026-08-17 00:22:07.459114,Aprovado
PKT-0047924,OP-BAL-01,2026-08-17 00:22:16.447530,Aprovado
PKT-0047925,OP-BAL-02,2026-08-17 00:23:17.524658,Aprovado
PKT-0047926,OP-BAL-02,2026-08-17 00:23:19.256775,Aprovado
PKT-0047927,OP-BAL-01,2026-08-17 00:23:39.452751,Aprovado
PKT-0047928,OP-BAL-03,2026-08-17 00:24:52.464622,Aprovado
PKT-0047929,OP-BAL-01,2026-08-17 00:25:07.200681,Aprovado
PKT-0047930,OP-BAL-02,2026-08-17 00:25:23.638158,Aprovado
PKT-0047931,OP-BAL-01,2026-08-17 00:25:23.579490,Aprovado
PKT-0047932,OP-BAL-02,2026-08-17 00:26:53.544285,Aprovado
PKT-0047933,OP-BAL-01,2026-08-17 00:26:52.312294,Aprovado
PKT-0047934,OP-BAL-02,2026-08-17 00:27:57.428450,Aprovado
PKT-0047935,OP-BAL-03,2026-08-17 00:28:27.062918,Aprovado
PKT-0047936,OP-BAL-01,2026-08-17 00:27:47.389270,Aprovado
PKT-0047937,OP-BAL-03,2026-08-17 00:29:31.856077,Aprovado
PKT-0047938,OP-BAL-02,2026-08-17 00:29:34.486875,Aprovado
PKT-0047939,OP-BAL-01,2026-08-17 00:30:03.449453,Aprovado
PKT-0047940,OP-BAL-03,2026-08-17 00:30:15.376027,Aprovado
PKT-0047941,OP-BAL-03,2026-08-17 00:31:28.634435,Aprovado
PKT-0047942,OP-BAL-01,2026-08-17 00:31:37.451398,Aprovado
PKT-0047943,OP-BAL-01,2026-08-17 00:32:11.895793,Aprovado
PKT-0047944,OP-BAL-01,2026-08-17 00:32:58.149995,Aprovado
PKT-0047945,OP-BAL-02,2026-08-17 00:33:29.004657,Aprovado
PKT-0047946,OP-BAL-02,2026-08-17 00:32:59.350660,Aprovado
PKT-0047947,OP-BAL-02,2026-08-17 00:33:58.351215,Aprovado
PKT-0047948,OP-BAL-03,2026-08-17 00:34:52.873344,Aprovado
PKT-0047949,OP-BAL-01,2026-08-17 00:35:43.082295,Aprovado
PKT-0047950,OP-BAL-02,2026-08-17 00:35:08.200333,Aprovado
PKT-0047951,OP-BAL-03,2026-08-17 01:09:05.959136,Aprovado
PKT-0047952,OP-BAL-01,2026-08-17 01:10:05.665591,Aprovado
PKT-0047953,OP-BAL-03,2026-08-17 01:10:18.344087,Aprovado
PKT-0047954,OP-BAL-01,2026-08-17 01:11:16.994007,Aprovado
PKT-0047955,OP-BAL-02,2026-08-17 01:11:09.649733,Aprovado
PKT-0047956,OP-BAL-03,2026-08-17 01:11:49.423845,Aprovado
PKT-0047957,OP-BAL-03,2026-08-17 01:11:58.470800,Aprovado
PKT-0047958,OP-BAL-02,2026-08-17 01:12:57.154444,Aprovado
PKT-0047959,OP-BAL-01,2026-08-17 01:12:55.400519,Aprovado
PKT-0047960,OP-BAL-01,2026-08-17 01:14:17.495438,Aprovado
PKT-0047961,OP-BAL-01,2026-08-17 01:14:50.495820,Aprovado
PKT-0047962,OP-BAL-03,2026-08-17 01:14:46.230591,Aprovado
PKT-0047963,OP-BAL-03,2026-08-17 01:14:48.433719,Aprovado
PKT-0047964,OP-BAL-01,2026-08-17 01:15:15.795952,Aprovado
PKT-0047965,OP-BAL-01,2026-08-17 01:16:26.108012,Aprovado
PKT-0047966,OP-BAL-02,2026-08-17 01:17:21.839689,Aprovado
PKT-0047967,OP-BAL-02,2026-08-17 01:17:04.241507,Aprovado
PKT-0047968,OP-BAL-01,2026-08-17 01:18:13.311921,Aprovado
PKT-0047969,OP-BAL-03,2026-08-17 01:17:52.265721,Rejeitado
PKT-0047970,OP-BAL-02,2026-08-17 01:18:21.081142,Aprovado
PKT-0047971,OP-BAL-03,2026-08-17 01:19:56.932354,Aprovado
PKT-0047972,OP-BAL-03,2026-08-17 01:19:22.909233,Aprovado
PKT-0047973,OP-BAL-03,2026-08-17 01:20:11.845059,Aprovado
PKT-0047974,OP-BAL-03,2026-08-17 01:21:19.794345,Aprovado
PKT-0047975,OP-BAL-01,2026-08-17 01:20:52.019401,Aprovado
PKT-0047976,OP-BAL-01,2026-08-17 01:22:13.419146,Aprovado
PKT-0047977,OP-BAL-03,2026-08-17 01:22:51.823806,Aprovado
PKT-0047978,OP-BAL-01,2026-08-17 01:22:50.171027,Aprovado
PKT-0047979,OP-BAL-03,2026-08-17 01:23:30.138934,Aprovado
PKT-0047980,OP-BAL-03,2026-08-17 01:24:16.199334,Aprovado
PKT-0047981,OP-BAL-02,2026-08-17 01:24:44.966558,Aprovado
PKT-0047982,OP-BAL-01,2026-08-17 01:25:29.467028,Aprovado
PKT-0047983,OP-BAL-02,2026-08-17 01:24:57.034864,Aprovado
PKT-0047984,OP-BAL-03,2026-08-17 01:25:49.087110,Aprovado
PKT-0047985,OP-BAL-01,2026-08-17 01:26:07.671745,Aprovado
PKT-0047986,OP-BAL-02,2026-08-17 01:11:05.975965,Aprovado
PKT-0047987,OP-BAL-03,2026-08-17 01:10:57.193845,Aprovado
PKT-0047988,OP-BAL-02,2026-08-17 01:11:48.822264,Aprovado
PKT-0047989,OP-BAL-02,2026-08-17 01:12:07.791145,Aprovado
PKT-0047990,OP-BAL-01,2026-08-17 01:12:46.332374,Aprovado
PKT-0047991,OP-BAL-02,2026-08-17 01:12:24.904943,Aprovado
PKT-0047992,OP-BAL-02,2026-08-17 01:13:11.024594,Aprovado
PKT-0047993,OP-BAL-02,2026-08-17 01:13:40.754051,Aprovado
PKT-0047994,OP-BAL-02,2026-08-17 01:13:52.793988,Aprovado
PKT-0047995,OP-BAL-03,2026-08-17 01:14:57.073477,Aprovado
PKT-0047996,OP-BAL-03,2026-08-17 01:16:01.713127,Rejeitado
PKT-0047997,OP-BAL-02,2026-08-17 01:16:01.966946,Aprovado
PKT-0047998,OP-BAL-03,2026-08-17 01:16:38.348401,Aprovado
PKT-0047999,OP-BAL-01,2026-08-17 01:17:30.041703,Aprovado
PKT-0048000,OP-BAL-03,2026-08-17 01:17:28.959703,Aprovado
PKT-0048001,OP-BAL-02,2026-08-17 01:17:54.487945,Aprovado
PKT-0048002,OP-BAL-01,2026-08-17 01:18:04.887231,Aprovado
PKT-0048003,OP-BAL-01,2026-08-17 01:19:42.265694,Aprovado
PKT-0048004,OP-BAL-03,2026-08-17 01:19:46.029152,Aprovado
PKT-0048005,OP-BAL-01,2026-08-17 01:19:31.529756,Rejeitado
PKT-0048006,OP-BAL-02,2026-08-17 01:20:23.781468,Aprovado
PKT-0048007,OP-BAL-01,2026-08-17 01:20:32.536799,Aprovado
PKT-0048008,OP-BAL-02,2026-08-17 01:21:58.485879,Aprovado
PKT-0048009,OP-BAL-02,2026-08-17 01:21:44.093698,Aprovado
PKT-0048010,OP-BAL-02,2026-08-17 01:22:42.877188,Aprovado
PKT-0048011,OP-BAL-03,2026-08-17 01:23:30.633482,Aprovado
PKT-0048012,OP-BAL-03,2026-08-17 01:23:12.958755,Aprovado
PKT-0048013,OP-BAL-01,2026-08-17 01:24:13.044874,Aprovado
PKT-0048014,OP-BAL-02,2026-08-17 01:24:28.950727,Aprovado
PKT-0048015,OP-BAL-02,2026-08-17 01:24:43.831659,Aprovado
PKT-0048016,OP-BAL-03,2026-08-17 01:26:04.765276,Aprovado
PKT-0048017,OP-BAL-01,2026-08-17 01:26:25.623548,Aprovado
PKT-0048018,OP-BAL-02,2026-08-17 01:26:43.701649,Aprovado
PKT-0048019,OP-BAL-03,2026-08-17 01:27:17.532867,Aprovado
PKT-0048020,OP-BAL-03,2026-08-17 01:27:20.992816,Aprovado
PKT-0048021,OP-BAL-03,2026-08-17 01:17:19.547735,Aprovado
PKT-0048022,OP-BAL-03,2026-08-17 01:18:17.389360,Aprovado
PKT-0048023,OP-BAL-01,2026-08-17 01:18:23.620916,Aprovado
PKT-0048024,OP-BAL-02,2026-08-17 01:18:36.427010,Aprovado
PKT-0048025,OP-BAL-03,2026-08-17 01:20:05.481653,Aprovado
PKT-0048026,OP-BAL-03,2026-08-17 01:20:35.959953,Aprovado
PKT-0048027,OP-BAL-03,2026-08-17 01:21:16.612861,Aprovado
PKT-0048028,OP-BAL-01,2026-08-17 01:20:55.595183,Aprovado
PKT-0048029,OP-BAL-02,2026-08-17 01:21:39.223865,Aprovado
PKT-0048030,OP-BAL-03,2026-08-17 01:22:23.500289,Aprovado
PKT-0048031,OP-BAL-03,2026-08-17 01:23:15.347173,Aprovado
PKT-0048032,OP-BAL-02,2026-08-17 01:23:23.573127,Aprovado
PKT-0048033,OP-BAL-02,2026-08-17 01:23:33.813034,Aprovado
PKT-0048034,OP-BAL-01,2026-08-17 01:24:18.874785,Aprovado
PKT-0048035,OP-BAL-02,2026-08-17 01:24:26.019712,Rejeitado
PKT-0048036,OP-BAL-01,2026-08-17 01:25:54.756320,Aprovado
PKT-0048037,OP-BAL-01,2026-08-17 01:26:13.273399,Aprovado
PKT-0048038,OP-BAL-02,2026-08-17 01:27:12.129413,Aprovado
PKT-0048039,OP-BAL-02,2026-08-17 01:27:38.351027,Aprovado
PKT-0048040,OP-BAL-01,2026-08-17 01:27:54.786990,Aprovado
PKT-0048041,OP-BAL-02,2026-08-17 01:28:37.184041,Aprovado
PKT-0048042,OP-BAL-01,2026-08-17 01:28:13.182955,Aprovado
PKT-0048043,OP-BAL-02,2026-08-17 01:29:26.168610,Aprovado
PKT-0048044,OP-BAL-01,2026-08-17 01:29:13.378197,Aprovado
PKT-0048045,OP-BAL-01,2026-08-17 01:30:27.124323,Aprovado
PKT-0048046,OP-BAL-01,2026-08-17 01:30:18.615168,Aprovado
PKT-0048047,OP-BAL-03,2026-08-17 01:31:02.457736,Aprovado
PKT-0048048,OP-BAL-03,2026-08-17 01:32:12.521363,Aprovado
PKT-0048049,OP-BAL-01,2026-08-17 01:33:13.991493,Aprovado
PKT-0048050,OP-BAL-02,2026-08-17 01:32:37.851736,Aprovado
PKT-0048051,OP-BAL-02,2026-08-17 01:33:10.744109,Aprovado
PKT-0048052,OP-BAL-02,2026-08-17 01:34:10.603364,Aprovado
PKT-0048053,OP-BAL-01,2026-08-17 01:34:47.030480,Aprovado
PKT-0048054,OP-BAL-02,2026-08-17 01:35:13.350187,Aprovado
PKT-0048055,OP-BAL-03,2026-08-17 01:35:09.326819,Aprovado
PKT-0048056,OP-BAL-03,2026-08-17 01:28:24.131162,Aprovado
PKT-0048057,OP-BAL-03,2026-08-17 01:28:47.110683,Aprovado
PKT-0048058,OP-BAL-01,2026-08-17 01:29:11.083155,Aprovado
PKT-0048059,OP-BAL-02,2026-08-17 01:30:34.940369,Aprovado
PKT-0048060,OP-BAL-01,2026-08-17 01:30:08.002726,Aprovado
PKT-0048061,OP-BAL-01,2026-08-17 01:31:46.810339,Aprovado
PKT-0048062,OP-BAL-02,2026-08-17 01:32:12.313382,Aprovado
PKT-0048063,OP-BAL-03,2026-08-17 01:31:48.349907,Aprovado
PKT-0048064,OP-BAL-01,2026-08-17 01:32:47.643927,Aprovado
PKT-0048065,OP-BAL-01,2026-08-17 01:34:09.246175,Aprovado
PKT-0048066,OP-BAL-01,2026-08-17 01:33:36.492674,Aprovado
PKT-0048067,OP-BAL-02,2026-08-17 01:35:17.962590,Aprovado
PKT-0048068,OP-BAL-01,2026-08-17 01:35:17.536122,Aprovado
PKT-0048069,OP-BAL-01,2026-08-17 01:35:15.650793,Aprovado
PKT-0048070,OP-BAL-01,2026-08-17 01:36:53.733619,Aprovado
PKT-0048071,OP-BAL-02,2026-08-17 01:36:58.086642,Aprovado
PKT-0048072,OP-BAL-01,2026-08-17 01:37:27.246634,Aprovado
PKT-0048073,OP-BAL-01,2026-08-17 01:38:41.152642,Aprovado
PKT-0048074,OP-BAL-02,2026-08-17 01:39:22.118725,Aprovado
PKT-0048075,OP-BAL-03,2026-08-17 01:39:58.107907,Aprovado
PKT-0048076,OP-BAL-01,2026-08-17 01:40:12.619844,Aprovado
PKT-0048077,OP-BAL-01,2026-08-17 01:40:32.817128,Aprovado
PKT-0048078,OP-BAL-03,2026-08-17 01:40:55.713808,Aprovado
PKT-0048079,OP-BAL-02,2026-08-17 01:42:16.438491,Aprovado
PKT-0048080,OP-BAL-02,2026-08-17 01:41:59.822764,Aprovado
PKT-0048081,OP-BAL-03,2026-08-17 01:42:41.648268,Aprovado
PKT-0048082,OP-BAL-01,2026-08-17 01:43:02.199920,Aprovado
PKT-0048083,OP-BAL-03,2026-08-17 01:43:31.198123,Aprovado
PKT-0048084,OP-BAL-03,2026-08-17 01:44:29.367571,Aprovado
PKT-0048085,OP-BAL-03,2026-08-17 01:45:36.163980,Aprovado
PKT-0048086,OP-BAL-01,2026-08-17 01:46:23.493865,Aprovado
PKT-0048087,OP-BAL-03,2026-08-17 01:46:25.240581,Aprovado
PKT-0048088,OP-BAL-01,2026-08-17 01:46:43.737831,Aprovado
PKT-0048089,OP-BAL-01,2026-08-17 01:47:50.841298,Aprovado
PKT-0048090,OP-BAL-01,2026-08-17 01:47:42.616903,Aprovado
PKT-0048091,OP-BAL-01,2026-08-17 02:02:13.570459,Aprovado
PKT-0048092,OP-BAL-03,2026-08-17 02:02:48.385560,Aprovado
PKT-0048093,OP-BAL-02,2026-08-17 02:04:10.035537,Aprovado
PKT-0048094,OP-BAL-03,2026-08-17 02:04:00.668292,Aprovado
PKT-0048095,OP-BAL-01,2026-08-17 02:05:02.160105,Aprovado
PKT-0048096,OP-BAL-02,2026-08-17 02:05:51.330755,Aprovado
PKT-0048097,OP-BAL-02,2026-08-17 02:06:36.400532,Aprovado
PKT-0048098,OP-BAL-03,2026-08-17 02:06:33.453645,Aprovado
PKT-0048099,OP-BAL-03,2026-08-17 02:07:34.823308,Aprovado
PKT-0048100,OP-BAL-02,2026-08-17 02:08:42.569515,Rejeitado
PKT-0048101,OP-BAL-03,2026-08-17 02:09:17.411146,Aprovado
PKT-0048102,OP-BAL-03,2026-08-17 02:09:45.179629,Aprovado
PKT-0048103,OP-BAL-03,2026-08-17 02:09:36.009619,Aprovado
PKT-0048104,OP-BAL-03,2026-08-17 02:10:48.513775,Aprovado
PKT-0048105,OP-BAL-01,2026-08-17 02:11:09.146583,Aprovado
PKT-0048106,OP-BAL-02,2026-08-17 02:12:00.578440,Aprovado
PKT-0048107,OP-BAL-01,2026-08-17 02:13:02.026668,Aprovado
PKT-0048108,OP-BAL-03,2026-08-17 02:13:04.323584,Aprovado
PKT-0048109,OP-BAL-02,2026-08-17 02:13:49.411108,Aprovado
PKT-0048110,OP-BAL-03,2026-08-17 02:14:46.608113,Aprovado
PKT-0048111,OP-BAL-03,2026-08-17 02:14:38.382282,Aprovado
PKT-0048112,OP-BAL-02,2026-08-17 02:15:33.922432,Aprovado
PKT-0048113,OP-BAL-03,2026-08-17 02:16:17.422466,Aprovado
PKT-0048114,OP-BAL-01,2026-08-17 02:16:23.583703,Aprovado
PKT-0048115,OP-BAL-03,2026-08-17 02:17:03.310604,Aprovado
PKT-0048116,OP-BAL-03,2026-08-17 02:18:17.109005,Aprovado
PKT-0048117,OP-BAL-02,2026-08-17 02:18:37.348128,Aprovado
PKT-0048118,OP-BAL-03,2026-08-17 02:19:20.353805,Aprovado
PKT-0048119,OP-BAL-03,2026-08-17 02:20:13.679204,Rejeitado
PKT-0048120,OP-BAL-02,2026-08-17 02:20:22.517380,Aprovado
PKT-0048121,OP-BAL-01,2026-08-17 02:21:26.519977,Rejeitado
PKT-0048122,OP-BAL-01,2026-08-17 02:22:42.578095,Rejeitado
PKT-0048123,OP-BAL-01,2026-08-17 02:23:13.033732,Aprovado
PKT-0048124,OP-BAL-01,2026-08-17 02:23:38.168160,Aprovado
PKT-0048125,OP-BAL-03,2026-08-17 02:23:54.180547,Aprovado
PKT-0048126,OP-BAL-03,2026-08-17 02:00:39.866265,Aprovado
PKT-0048127,OP-BAL-01,2026-08-17 02:01:37.179313,Aprovado
PKT-0048128,OP-BAL-03,2026-08-17 02:01:37.512794,Aprovado
PKT-0048129,OP-BAL-01,2026-08-17 02:02:16.959084,Aprovado
PKT-0048130,OP-BAL-01,2026-08-17 02:02:38.129279,Rejeitado
PKT-0048131,OP-BAL-03,2026-08-17 02:04:01.412380,Aprovado
PKT-0048132,OP-BAL-01,2026-08-17 02:04:23.173638,Aprovado
PKT-0048133,OP-BAL-03,2026-08-17 02:05:08.354700,Aprovado
PKT-0048134,OP-BAL-01,2026-08-17 02:04:46.250237,Aprovado
PKT-0048135,OP-BAL-01,2026-08-17 02:05:48.403534,Aprovado
PKT-0048136,OP-BAL-03,2026-08-17 02:06:08.093829,Aprovado
PKT-0048137,OP-BAL-03,2026-08-17 02:06:26.378696,Aprovado
